No.,Time,Time 1,Time 2,Delay,Delay 1,Delay 2,Jitter
388,0.674481,0.674481,0.674553,7.2E-05,7E-06,0.000157,0.00015
389,0.674553,0.674553,0.674618,6.5E-05,-0.00015,-0.000312,-0.000162
390,0.674618,0.674618,0.674833,0.000215,0.000162,0.009967,0.009805
391,0.674833,0.674833,0.674886,5.3E-05,-0.009805,-0.019663,-0.009858
392,0.674886,0.674886,0.684744,0.009858,0.009858,0.009858,0
393,0.684744,0.684744,0.684744,0,0,9.6E-05,9.6E-05
394,0.684744,0.684744,0.684744,0,-9.6E-05,0.003497,0.003593
395,0.684744,0.684744,0.68484,9.6E-05,-0.003593,-0.00723,-0.003637
396,0.68484,0.68484,0.688529,0.003689,0.003637,0.008423,0.004786
397,0.688529,0.688529,0.688581,5.2E-05,-0.004786,-0.009624,-0.004838
398,0.688581,0.688581,0.693419,0.004838,0.004838,0.004838,0
399,0.693419,0.693419,0.693419,0,0,0,0
400,0.693419,0.693419,0.693419,0,0,0,0
401,0.693419,0.693419,0.693419,0,0,8.6E-05,8.6E-05
402,0.693419,0.693419,0.693419,0,-8.6E-05,-0.000108,-2.2E-05
403,0.693419,0.693419,0.693505,8.6E-05,2.2E-05,-2E-05,-4.2E-05
404,0.693505,0.693505,0.693569,6.4E-05,4.2E-05,0.009903,0.009861
405,0.693569,0.693569,0.693591,2.2E-05,-0.009861,-0.019744,-0.009883
406,0.693591,0.693591,0.703474,0.009883,0.009883,0.009883,0
407,0.703474,0.703474,0.703474,0,0,7.3E-05,7.3E-05
408,0.703474,0.703474,0.703474,0,-7.3E-05,0.006551,0.006624
409,0.703474,0.703474,0.703547,7.3E-05,-0.006624,-0.01322,-0.006596
410,0.703547,0.703547,0.710244,0.006697,0.006596,0.013727,0.007131
411,0.710244,0.710244,0.710345,0.000101,-0.007131,-0.014363,-0.007232
412,0.710345,0.710345,0.717577,0.007232,0.007232,0.007309,7.7E-05
413,0.717577,0.717577,0.717577,0,-7.7E-05,0.004833,0.00491
414,0.717577,0.717577,0.717654,7.7E-05,-0.00491,-0.009805,-0.004895
415,0.717654,0.717654,0.722641,0.004987,0.004895,0.006135,0.00124
416,0.722641,0.722641,0.722733,9.2E-05,-0.00124,-0.002572,-0.001332
417,0.722733,0.722733,0.724065,0.001332,0.001332,0.001332,0
418,0.724065,0.724065,0.724065,0,0,5.5E-05,5.5E-05
419,0.724065,0.724065,0.724065,0,-5.5E-05,0.000376,0.000431
420,0.724065,0.724065,0.72412,5.5E-05,-0.000431,-0.000917,-0.000486
421,0.72412,0.72412,0.724606,0.000486,0.000486,0.000549,6.3E-05
422,0.724606,0.724606,0.724606,0,-6.3E-05,0.01981,0.019873
423,0.724606,0.724606,0.724669,6.3E-05,-0.019873,-0.039809,-0.019936
424,0.724669,0.724669,0.744605,0.019936,0.019936,0.019936,0
425,0.744605,0.744605,0.744605,0,0,0,0
426,0.744605,0.744605,0.744605,0,0,0,0
427,0.744605,0.744605,0.744605,0,0,0,0
428,0.744605,0.744605,0.744605,0,0,0,0
429,0.744605,0.744605,0.744605,0,0,0,0
430,0.744605,0.744605,0.744605,0,0,0,0
431,0.744605,0.744605,0.744605,0,0,0,0
432,0.744605,0.744605,0.744605,0,0,0,0
433,0.744605,0.744605,0.744605,0,0,0,0
434,0.744605,0.744605,0.744605,0,0,0,0
435,0.744605,0.744605,0.744605,0,0,0,0
436,0.744605,0.744605,0.744605,0,0,0,0
437,0.744605,0.744605,0.744605,0,0,0,0
438,0.744605,0.744605,0.744605,0,0,0.000172,0.000172
439,0.744605,0.744605,0.744605,0,-0.000172,-0.000344,-0.000172
440,0.744605,0.744605,0.744777,0.000172,0.000172,0.000196,2.4E-05
441,0.744777,0.744777,0.744777,0,-2.4E-05,-3.6E-05,-1.2E-05
442,0.744777,0.744777,0.744801,2.4E-05,1.2E-05,1E-05,-2E-06
443,0.744801,0.744801,0.744813,1.2E-05,2E-06,0.000168,0.000166
444,0.744813,0.744813,0.744823,1E-05,-0.000166,0.006641,0.006807
445,0.744823,0.744823,0.744999,0.000176,-0.006807,-0.013649,-0.006842
446,0.744999,0.744999,0.751982,0.006983,0.006842,0.006785,-5.7E-05
447,0.751982,0.751982,0.752123,0.000141,5.7E-05,0.001407,0.00135
448,0.752123,0.752123,0.752207,8.4E-05,-0.00135,-0.002784,-0.001434
449,0.752207,0.752207,0.753641,0.001434,0.001434,0.001493,5.9E-05
450,0.753641,0.753641,0.753641,0,-5.9E-05,-5.4E-05,5E-06
451,0.753641,0.753641,0.7537,5.9E-05,-5E-06,0.004256,0.004261
452,0.7537,0.7537,0.753764,6.4E-05,-0.004261,-0.008484,-0.004223
453,0.753764,0.753764,0.758089,0.004325,0.004223,0.004248,2.5E-05
454,0.758089,0.758089,0.758191,0.000102,-2.5E-05,-0.000129,-0.000104
455,0.758191,0.758191,0.758318,0.000127,0.000104,0.000107,3E-06
456,0.758318,0.758318,0.758341,2.3E-05,-3E-06,0.000185,0.000188
457,0.758341,0.758341,0.758367,2.6E-05,-0.000188,-0.000347,-0.000159
458,0.758367,0.758367,0.758581,0.000214,0.000159,0.000312,0.000153
459,0.758581,0.758581,0.758636,5.5E-05,-0.000153,-0.000347,-0.000194
460,0.758636,0.758636,0.758844,0.000208,0.000194,0.000209,1.5E-05
461,0.758844,0.758844,0.758858,1.4E-05,-1.5E-05,0.00537,0.005385
462,0.758858,0.758858,0.758887,2.9E-05,-0.005385,-0.00151,0.003875
463,0.758887,0.758887,0.764301,0.005414,-0.003875,-0.013164,-0.009289
464,0.764301,0.764301,0.77359,0.009289,0.009289,0.009289,0
465,0.77359,0.77359,0.77359,0,0,0,0
466,0.77359,0.77359,0.77359,0,0,7.4E-05,7.4E-05
467,0.77359,0.77359,0.77359,0,-7.4E-05,0.014037,0.014111
468,0.77359,0.77359,0.773664,7.4E-05,-0.014111,-0.028296,-0.014185
469,0.773664,0.773664,0.787849,0.014185,0.014185,0.014185,0
470,0.787849,0.787849,0.787849,0,0,0,0
471,0.787849,0.787849,0.787849,0,0,0,0
472,0.787849,0.787849,0.787849,0,0,0,0
473,0.787849,0.787849,0.787849,0,0,8E-05,8E-05
474,0.787849,0.787849,0.787849,0,-8E-05,-9.2E-05,-1.2E-05
475,0.787849,0.787849,0.787929,8E-05,1.2E-05,0.00326,0.003248
476,0.787929,0.787929,0.787997,6.8E-05,-0.003248,-0.00021,0.003038
477,0.787997,0.787997,0.791313,0.003316,-0.003038,-0.009392,-0.006354
478,0.791313,0.791313,0.797667,0.006354,0.006354,0.006354,0
479,0.797667,0.797667,0.797667,0,0,0,0
480,0.797667,0.797667,0.797667,0,0,0,0
481,0.797667,0.797667,0.797667,0,0,7.7E-05,7.7E-05
482,0.797667,0.797667,0.797667,0,-7.7E-05,0.004319,0.004396
483,0.797667,0.797667,0.797744,7.7E-05,-0.004396,-0.008815,-0.004419
484,0.797744,0.797744,0.802217,0.004473,0.004419,0.015118,0.010699
485,0.802217,0.802217,0.802271,5.4E-05,-0.010699,-0.021452,-0.010753
486,0.802271,0.802271,0.813024,0.010753,0.010753,0.010753,0
487,0.813024,0.813024,0.813024,0,0,6.7E-05,6.7E-05
488,0.813024,0.813024,0.813024,0,-6.7E-05,0.001438,0.001505
489,0.813024,0.813024,0.813091,6.7E-05,-0.001505,-0.003077,-0.001572
490,0.813091,0.813091,0.814663,0.001572,0.001572,0.001629,5.7E-05
491,0.814663,0.814663,0.814663,0,-5.7E-05,-6.4E-05,-7E-06
492,0.814663,0.814663,0.81472,5.7E-05,7E-06,0.009817,0.00981
493,0.81472,0.81472,0.81477,5E-05,-0.00981,-0.01967,-0.00986
494,0.81477,0.81477,0.82463,0.00986,0.00986,0.00986,0
495,0.82463,0.82463,0.82463,0,0,0,0
496,0.82463,0.82463,0.82463,0,0,0,0
497,0.82463,0.82463,0.82463,0,0,0,0
498,0.82463,0.82463,0.82463,0,0,2E-05,2E-05
499,0.82463,0.82463,0.82463,0,-2E-05,6.4E-05,8.4E-05
500,0.82463,0.82463,0.82465,2E-05,-8.4E-05,-0.000183,-9.9E-05
501,0.82465,0.82465,0.824754,0.000104,9.9E-05,0.000112,1.3E-05
502,0.824754,0.824754,0.824759,5E-06,-1.3E-05,-1.2E-05,1E-06
503,0.824759,0.824759,0.824777,1.8E-05,-1E-06,0.019658,0.019659
504,0.824777,0.824777,0.824796,1.9E-05,-0.019659,-0.039337,-0.019678
505,0.824796,0.824796,0.844474,0.019678,0.019678,0.019678,0
506,0.844474,0.844474,0.844474,0,0,0,0
507,0.844474,0.844474,0.844474,0,0,0,0
508,0.844474,0.844474,0.844474,0,0,0,0
509,0.844474,0.844474,0.844474,0,0,0,0
510,0.844474,0.844474,0.844474,0,0,0,0
511,0.844474,0.844474,0.844474,0,0,0,0
512,0.844474,0.844474,0.844474,0,0,0,0
513,0.844474,0.844474,0.844474,0,0,0,0
514,0.844474,0.844474,0.844474,0,0,0,0
515,0.844474,0.844474,0.844474,0,0,0,0
516,0.844474,0.844474,0.844474,0,0,0,0
517,0.844474,0.844474,0.844474,0,0,0.000121,0.000121
518,0.844474,0.844474,0.844474,0,-0.000121,0.004935,0.005056
519,0.844474,0.844474,0.844595,0.000121,-0.005056,-0.010233,-0.005177
520,0.844595,0.844595,0.849772,0.005177,0.005177,0.005177,0
521,0.849772,0.849772,0.849772,0,0,0,0
522,0.849772,0.849772,0.849772,0,0,0,0
523,0.849772,0.849772,0.849772,0,0,0,0
524,0.849772,0.849772,0.849772,0,0,0,0
525,0.849772,0.849772,0.849772,0,0,0,0
526,0.849772,0.849772,0.849772,0,0,0,0
527,0.849772,0.849772,0.849772,0,0,0,0
528,0.849772,0.849772,0.849772,0,0,0.000101,0.000101
529,0.849772,0.849772,0.849772,0,-0.000101,0.004196,0.004297
530,0.849772,0.849772,0.849873,0.000101,-0.004297,-0.008627,-0.00433
531,0.849873,0.849873,0.854271,0.004398,0.00433,0.004462,0.000132
532,0.854271,0.854271,0.854339,6.8E-05,-0.000132,-0.000332,-0.0002
533,0.854339,0.854339,0.854539,0.0002,0.0002,0.0002,0
534,0.854539,0.854539,0.854539,0,0,0,0
535,0.854539,0.854539,0.854539,0,0,0,0
536,0.854539,0.854539,0.854539,0,0,0,0
537,0.854539,0.854539,0.854539,0,0,0.000461,0.000461
538,0.854539,0.854539,0.854539,0,-0.000461,-0.000922,-0.000461
539,0.854539,0.854539,0.855,0.000461,0.000461,0.000461,0
540,0.855,0.855,0.855,0,0,0,0
541,0.855,0.855,0.855,0,0,4.7E-05,4.7E-05
542,0.855,0.855,0.855,0,-4.7E-05,0.009789,0.009836
543,0.855,0.855,0.855047,4.7E-05,-0.009836,-0.019719,-0.009883
544,0.855047,0.855047,0.86493,0.009883,0.009883,0.009883,0
545,0.86493,0.86493,0.86493,0,0,0,0
546,0.86493,0.86493,0.86493,0,0,0,0
547,0.86493,0.86493,0.86493,0,0,0,0
548,0.86493,0.86493,0.86493,0,0,0,0
549,0.86493,0.86493,0.86493,0,0,0.000143,0.000143
550,0.86493,0.86493,0.86493,0,-0.000143,0.01073,0.010873
551,0.86493,0.86493,0.865073,0.000143,-0.010873,-0.015875,-0.005002
552,0.865073,0.865073,0.876089,0.011016,0.005002,-0.000947,-0.005949
553,0.876089,0.876089,0.882103,0.006014,0.005949,0.006064,0.000115
554,0.882103,0.882103,0.882168,6.5E-05,-0.000115,0.005381,0.005496
555,0.882168,0.882168,0.882348,0.00018,-0.005496,-0.011052,-0.005556
556,0.882348,0.882348,0.888024,0.005676,0.005556,0.006707,0.001151
557,0.888024,0.888024,0.888144,0.00012,-0.001151,-0.002422,-0.001271
558,0.888144,0.888144,0.889415,0.001271,0.001271,0.001271,0
559,0.889415,0.889415,0.889415,0,0,4.6E-05,4.6E-05
560,0.889415,0.889415,0.889415,0,-4.6E-05,-6.1E-05,-1.5E-05
561,0.889415,0.889415,0.889461,4.6E-05,1.5E-05,1E-06,-1.4E-05
562,0.889461,0.889461,0.889492,3.1E-05,1.4E-05,0.000145,0.000131
563,0.889492,0.889492,0.889509,1.7E-05,-0.000131,0.000676,0.000807
564,0.889509,0.889509,0.889657,0.000148,-0.000807,-0.001762,-0.000955
565,0.889657,0.889657,0.890612,0.000955,0.000955,0.000995,4E-05
566,0.890612,0.890612,0.890612,0,-4E-05,-3.5E-05,5E-06
567,0.890612,0.890612,0.890652,4E-05,-5E-06,-4.3E-05,-3.8E-05
568,0.890652,0.890652,0.890697,4.5E-05,3.8E-05,0.006039,0.006001
569,0.890697,0.890697,0.890704,7E-06,-0.006001,-0.002447,0.003554
570,0.890704,0.890704,0.896712,0.006008,-0.003554,-0.013116,-0.009562
571,0.896712,0.896712,0.906274,0.009562,0.009562,0.009562,0
572,0.906274,0.906274,0.906274,0,0,0,0
573,0.906274,0.906274,0.906274,0,0,0,0
574,0.906274,0.906274,0.906274,0,0,7.2E-05,7.2E-05
575,0.906274,0.906274,0.906274,0,-7.2E-05,-6.1E-05,1.1E-05
576,0.906274,0.906274,0.906346,7.2E-05,-1.1E-05,1E-05,2.1E-05
577,0.906346,0.906346,0.906429,8.3E-05,-2.1E-05,-0.000125,-0.000104
578,0.906429,0.906429,0.906533,0.000104,0.000104,0.000104,0
579,0.906533,0.906533,0.906533,0,0,3.1E-05,3.1E-05
580,0.906533,0.906533,0.906533,0,-3.1E-05,-3E-06,2.8E-05
581,0.906533,0.906533,0.906564,3.1E-05,-2.8E-05,0.000131,0.000159
582,0.906564,0.906564,0.906623,5.9E-05,-0.000159,-0.00036,-0.000201
583,0.906623,0.906623,0.906841,0.000218,0.000201,0.000212,1.1E-05
584,0.906841,0.906841,0.906858,1.7E-05,-1.1E-05,2.7E-05,3.8E-05
585,0.906858,0.906858,0.906886,2.8E-05,-3.8E-05,-6E-05,-2.2E-05
586,0.906886,0.906886,0.906952,6.6E-05,2.2E-05,0.001345,0.001323
587,0.906952,0.906952,0.906996,4.4E-05,-0.001323,-0.002664,-0.001341
588,0.906996,0.906996,0.908363,0.001367,0.001341,0.00135,9E-06
589,0.908363,0.908363,0.908389,2.6E-05,-9E-06,0.004384,0.004393
590,0.908389,0.908389,0.908424,3.5E-05,-0.004393,-0.008667,-0.004274
591,0.908424,0.908424,0.912852,0.004428,0.004274,0.015926,0.011652
592,0.912852,0.912852,0.913006,0.000154,-0.011652,-0.023458,-0.011806
593,0.913006,0.913006,0.924812,0.011806,0.011806,0.011806,0
594,0.924812,0.924812,0.924812,0,0,0,0
595,0.924812,0.924812,0.924812,0,0,0,0
596,0.924812,0.924812,0.924812,0,0,0,0
597,0.924812,0.924812,0.924812,0,0,0,0
598,0.924812,0.924812,0.924812,0,0,0,0
599,0.924812,0.924812,0.924812,0,0,0,0
600,0.924812,0.924812,0.924812,0,0,0,0
601,0.924812,0.924812,0.924812,0,0,0.000117,0.000117
602,0.924812,0.924812,0.924812,0,-0.000117,-0.000167,-5E-05
603,0.924812,0.924812,0.924929,0.000117,5E-05,-1.1E-05,-6.1E-05
604,0.924929,0.924929,0.924996,6.7E-05,6.1E-05,0.00787,0.007809
605,0.924996,0.924996,0.925002,6E-06,-0.007809,-0.015624,-0.007815
606,0.925002,0.925002,0.932817,0.007815,0.007815,0.007815,0
607,0.932817,0.932817,0.932817,0,0,0,0
608,0.932817,0.932817,0.932817,0,0,0,0
609,0.932817,0.932817,0.932817,0,0,0.000127,0.000127
610,0.932817,0.932817,0.932817,0,-0.000127,2.8E-05,0.000155
611,0.932817,0.932817,0.932944,0.000127,-0.000155,0.010977,0.011132
612,0.932944,0.932944,0.933226,0.000282,-0.011132,-0.022546,-0.011414
613,0.933226,0.933226,0.94464,0.011414,0.011414,0.011414,0
614,0.94464,0.94464,0.94464,0,0,0,0
615,0.94464,0.94464,0.94464,0,0,0,0
616,0.94464,0.94464,0.94464,0,0,0,0
617,0.94464,0.94464,0.94464,0,0,0,0
618,0.94464,0.94464,0.94464,0,0,0.000152,0.000152
619,0.94464,0.94464,0.94464,0,-0.000152,-0.000221,-6.9E-05
620,0.94464,0.94464,0.944792,0.000152,6.9E-05,0.008942,0.008873
621,0.944792,0.944792,0.944875,8.3E-05,-0.008873,-0.011626,-0.002753
622,0.944875,0.944875,0.953831,0.008956,0.002753,-0.00345,-0.006203
623,0.953831,0.953831,0.960034,0.006203,0.006203,0.006264,6.1E-05
624,0.960034,0.960034,0.960034,0,-6.1E-05,0.019421,0.019482
625,0.960034,0.960034,0.960095,6.1E-05,-0.019482,-0.039025,-0.019543
626,0.960095,0.960095,0.979638,0.019543,0.019543,0.019543,0
627,0.979638,0.979638,0.979638,0,0,0,0
628,0.979638,0.979638,0.979638,0,0,0,0
629,0.979638,0.979638,0.979638,0,0,0,0
630,0.979638,0.979638,0.979638,0,0,0,0
631,0.979638,0.979638,0.979638,0,0,0,0
632,0.979638,0.979638,0.979638,0,0,0,0
633,0.979638,0.979638,0.979638,0,0,0,0
634,0.979638,0.979638,0.979638,0,0,0,0
635,0.979638,0.979638,0.979638,0,0,0,0
636,0.979638,0.979638,0.979638,0,0,0,0
637,0.979638,0.979638,0.979638,0,0,0,0
638,0.979638,0.979638,0.979638,0,0,0,0
639,0.979638,0.979638,0.979638,0,0,0,0
640,0.979638,0.979638,0.979638,0,0,0,0
641,0.979638,0.979638,0.979638,0,0,0,0
642,0.979638,0.979638,0.979638,0,0,0,0
643,0.979638,0.979638,0.979638,0,0,0,0
644,0.979638,0.979638,0.979638,0,0,0,0
645,0.979638,0.979638,0.979638,0,0,0,0
646,0.979638,0.979638,0.979638,0,0,0,0
647,0.979638,0.979638,0.979638,0,0,0,0
648,0.979638,0.979638,0.979638,0,0,0,0
649,0.979638,0.979638,0.979638,0,0,0.000161,0.000161
650,0.979638,0.979638,0.979638,0,-0.000161,-0.000275,-0.000114
651,0.979638,0.979638,0.979799,0.000161,0.000114,0.000148,3.4E-05
652,0.979799,0.979799,0.979846,4.7E-05,-3.4E-05,-1E-05,2.4E-05
653,0.979846,0.979846,0.979927,8.1E-05,-2.4E-05,0.019558,0.019582
654,0.979927,0.979927,0.980032,0.000105,-0.019582,-0.039269,-0.019687
655,0.980032,0.980032,0.999719,0.019687,0.019687,0.019687,0
656,0.999719,0.999719,0.999719,0,0,0.000127,0.000127
657,0.999719,0.999719,0.999719,0,-0.000127,-1.0001,-0.999973
658,0.999719,0.999719,0.999846,0.000127,0.999973,1.999808853,0.999835853
659,0.999846,0.999846,1.0147E-10,-0.999846,-0.999835853,-0.999835853,0
660,1.014697,1.0147E-05,1.0147E-10,-1.01469E-05,0,0,0
661,1.014697,1.0147E-05,1.0147E-10,-1.01469E-05,0,0,0
662,1.014697,1.0147E-05,1.0147E-10,-1.01469E-05,0,0,0
663,1.014697,1.0147E-05,1.0147E-10,-1.01469E-05,0,1.18E-14,1.18E-14
664,1.014697,1.0147E-05,1.0147E-10,-1.01469E-05,-1.18E-14,-1.18001E-09,-1.17999E-09
665,1.014697,1.0147E-05,1.01482E-10,-1.01469E-05,1.17999E-09,5.99995E-10,-5.8E-10
666,1.014815,1.01482E-05,1.01487E-10,-1.0148E-05,5.8E-10,5.51558E-10,-2.84421E-11
667,1.014873,1.01487E-05,1.01488E-10,-1.01486E-05,2.84421E-11,-1.55762E-07,-1.5579E-07
668,1.014876,1.01488E-05,1.03046E-10,-1.01487E-05,1.5579E-07,1.5579E-07,0
669,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
670,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
671,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
672,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
673,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
674,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
675,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
676,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
677,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
678,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
679,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
680,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
681,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
682,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
683,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
684,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
685,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,0,0
686,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,0,1.26E-14,1.26E-14
687,1.030455,1.03046E-05,1.03046E-10,-1.03044E-05,-1.26E-14,-1.26001E-09,-1.25999E-09
688,1.030455,1.03046E-05,1.03058E-10,-1.03044E-05,1.25999E-09,7.39995E-10,-5.2E-10
689,1.030581,1.03058E-05,1.03063E-10,-1.03057E-05,5.2E-10,5.30008E-10,1.00083E-11
690,1.030633,1.03063E-05,1.03063E-10,-1.03062E-05,-1.00083E-11,-8.40005E-10,-8.29996E-10
691,1.030632,1.03063E-05,1.03072E-10,-1.03062E-05,8.29996E-10,4.60004E-10,-3.69993E-10
692,1.030715,1.03072E-05,1.03075E-10,-1.0307E-05,3.69993E-10,-3.58197E-10,-7.2819E-10
693,1.030752,1.03075E-05,1.03083E-10,-1.03074E-05,7.2819E-10,-1.80312E-07,-1.8104E-07
694,1.030825,1.03083E-05,1.04893E-10,-1.03081E-05,1.8104E-07,1.8104E-07,0
695,1.048929,1.04893E-05,1.04893E-10,-1.04892E-05,0,0,0
696,1.048929,1.04893E-05,1.04893E-10,-1.04892E-05,0,0,0
697,1.048929,1.04893E-05,1.04893E-10,-1.04892E-05,0,0,0
698,1.048929,1.04893E-05,1.04893E-10,-1.04892E-05,0,0,0
699,1.048929,1.04893E-05,1.04893E-10,-1.04892E-05,0,0,0
700,1.048929,1.04893E-05,1.04893E-10,-1.04892E-05,0,0,0
701,1.048929,1.04893E-05,1.04893E-10,-1.04892E-05,0,0,0
702,1.048929,1.04893E-05,1.04893E-10,-1.04892E-05,0,0,0
703,1.048929,1.04893E-05,1.04893E-10,-1.04892E-05,0,0,0
704,1.048929,1.04893E-05,1.04893E-10,-1.04892E-05,0,0,0
705,1.048929,1.04893E-05,1.04893E-10,-1.04892E-05,0,0,0
706,1.048929,1.04893E-05,1.04893E-10,-1.04892E-05,0,1.05E-14,1.05E-14
707,1.048929,1.04893E-05,1.04893E-10,-1.04892E-05,-1.05E-14,-1.05E-09,-1.04999E-09
708,1.048929,1.04893E-05,1.04903E-10,-1.04892E-05,1.04999E-09,1.49991E-10,-9E-10
709,1.049034,1.04903E-05,1.04912E-10,-1.04902E-05,9E-10,9.10009E-10,1.00089E-11
710,1.049124,1.04912E-05,1.04912E-10,-1.04911E-05,-1.00089E-11,-8.9985E-10,-8.89842E-10
711,1.049123,1.04912E-05,1.04921E-10,-1.04911E-05,8.89842E-10,-1.49502E-08,-1.584E-08
712,1.049212,1.04921E-05,1.0508E-10,-1.0492E-05,1.584E-08,1.584E-08,3.64E-14
713,1.050796,1.0508E-05,1.0508E-10,-1.05079E-05,-3.64E-14,-3.63867E-09,-3.63863E-09
714,1.050796,1.0508E-05,1.05116E-10,-1.05079E-05,3.63863E-09,-1.32971E-07,-1.3661E-07
715,1.05116,1.05116E-05,1.06482E-10,-1.05115E-05,1.3661E-07,1.3661E-07,0
716,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
717,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
718,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
719,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
720,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
721,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
722,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
723,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
724,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
725,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
726,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
727,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
728,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
729,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
730,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
731,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
732,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
733,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
734,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
735,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,0,0
736,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,0,1.53E-14,1.53E-14
737,1.064821,1.06482E-05,1.06482E-10,-1.06481E-05,-1.53E-14,-1.53001E-09,-1.53E-09
738,1.064821,1.06482E-05,1.06497E-10,-1.06481E-05,1.53E-09,1.49002E-09,-3.99826E-11
739,1.064974,1.06497E-05,1.06498E-10,-1.06496E-05,3.99826E-11,-1.70001E-09,-1.73999E-09
740,1.064978,1.06498E-05,1.06515E-10,-1.06497E-05,1.73999E-09,1.12E-09,-6.19992E-10
741,1.065152,1.06515E-05,1.06521E-10,-1.06514E-05,6.19992E-10,-1.60003E-10,-7.79996E-10
742,1.065214,1.06521E-05,1.06529E-10,-1.0652E-05,7.79996E-10,3.39999E-10,-4.39996E-10
743,1.065292,1.06529E-05,1.06534E-10,-1.06528E-05,4.39996E-10,6.99991E-11,-3.69997E-10
744,1.065336,1.06534E-05,1.06537E-10,-1.06533E-05,3.69997E-10,8.99999E-11,-2.79997E-10
745,1.065373,1.06537E-05,1.0654E-10,-1.06536E-05,2.79997E-10,1.12077E-11,-2.6879E-10
746,1.065401,1.0654E-05,1.06543E-10,-1.06539E-05,2.6879E-10,-1.20771E-07,-1.2104E-07
747,1.065428,1.06543E-05,1.07753E-10,-1.06542E-05,1.2104E-07,8.12045E-08,-3.98351E-08
748,1.077532,1.07753E-05,1.08152E-10,-1.07752E-05,3.98351E-08,-4.47025E-07,-4.8686E-07
749,1.081516,1.08152E-05,1.1302E-10,-1.0815E-05,4.8686E-07,4.8686E-07,0
750,1.130202,1.1302E-05,1.1302E-10,-1.13019E-05,0,3.5E-15,3.5E-15
751,1.130202,1.1302E-05,1.1302E-10,-1.13019E-05,-3.5E-15,-3.5E-10,-3.49997E-10
752,1.130202,1.1302E-05,1.13024E-10,-1.13019E-05,3.49997E-10,2.00012E-11,-3.29995E-10
753,1.130237,1.13024E-05,1.13027E-10,-1.13023E-05,3.29995E-10,-1.20003E-10,-4.49999E-10
754,1.13027,1.13027E-05,1.13032E-10,-1.13026E-05,4.49999E-10,3.09999E-10,-1.4E-10
755,1.130315,1.13032E-05,1.13033E-10,-1.1303E-05,1.4E-10,1.40001E-10,1E-15
756,1.130329,1.13033E-05,1.13033E-10,-1.13032E-05,-1E-15,-9.99998E-11,-9.99988E-11
757,1.130329,1.13033E-05,1.13034E-10,-1.13032E-05,9.99988E-11,-2.00006E-11,-1.19999E-10
758,1.130339,1.13034E-05,1.13035E-10,-1.13033E-05,1.19999E-10,6.00001E-11,-5.99993E-11
759,1.130351,1.13035E-05,1.13036E-10,-1.13034E-05,5.99993E-11,-9.9981E-12,-6.99974E-11
